date,close,volume,open,high,low,stock_name
2014-05-15,519.98,1702167.0,525.7,525.87,517.42,Google
2014-05-16,520.63,1481243.0,521.39,521.8,515.44,Google
2014-05-19,528.86,1276212.0,519.7,529.78,517.58,Google
2014-05-20,529.77,1779878.0,529.74,536.23,526.3,Google
2014-05-21,538.94,1193037.0,532.9,539.18,531.91,Google
2014-05-22,545.06,1611408.0,541.13,547.6,540.78,Google
2014-05-23,552.7,1929328.0,547.26,553.64,543.7,Google
2014-05-27,565.95,2099837.0,556.0,566.0,554.35,Google
2014-05-28,561.68,1647630.0,564.57,567.84,561.0,Google
2014-05-29,560.08,1350576.0,563.47,564.0,558.71,Google
2014-05-30,559.89,1766212.0,560.8,561.35,555.91,Google
2014-06-02,553.93,1434964.0,560.7,560.9,545.73,Google
2014-06-03,544.94,1861757.0,550.65,552.34,542.55,Google
2014-06-04,544.66,1811683.0,541.5,548.61,538.75,Google
2014-06-05,553.9,1684584.0,545.62,554.95,544.45,Google
2014-06-06,556.33,1732230.0,558.06,558.06,548.93,Google
2014-06-09,562.12,1525766.0,556.99,562.9,556.04,Google
2014-06-10,560.55,1349400.0,560.51,563.6,557.9,Google
2014-06-11,558.84,1097160.0,558.0,559.88,555.02,Google
2014-06-12,551.35,1456195.0,557.63,557.99,548.46,Google
2014-06-13,551.76,1217151.0,552.25,552.3,545.56,Google
2014-06-16,544.28,1703947.0,549.26,549.62,541.52,Google
2014-06-17,543.01,1445815.0,544.2,545.32,539.33,Google
2014-06-18,553.37,1737113.0,544.86,553.56,544.0,Google
2014-06-19,554.9,2451308.0,554.24,555.0,548.51,Google
2014-06-20,556.36,4496612.0,556.89,557.58,550.39,Google
2014-06-23,564.95,1534262.0,555.0,565.0,554.25,Google
2014-06-24,564.62,2201744.0,565.19,572.65,561.01,Google
2014-06-25,578.65,1964197.0,565.26,579.96,565.22,Google
2014-06-26,576.0,1736760.0,581.0,582.45,571.85,Google
2014-06-27,577.24,2231027.0,577.18,579.87,573.8,Google
2014-06-30,575.28,1310883.0,578.66,579.57,574.75,Google
2014-07-01,582.67,1446244.0,578.32,584.4,576.65,Google
2014-07-02,582.34,1054900.0,583.35,585.44,580.39,Google
2014-07-03,584.73,712210.0,583.35,585.01,580.92,Google
2014-07-07,582.25,1061733.0,583.76,586.43,579.59,Google
2014-07-08,571.09,1908582.0,577.66,579.53,566.14,Google
2014-07-09,576.08,1113907.0,571.58,576.72,569.38,Google
2014-07-10,571.1,1353108.0,565.91,576.59,565.01,Google
2014-07-11,579.18,1617369.0,571.91,580.85,571.42,Google
2014-07-14,584.87,1851650.0,582.6,585.21,578.03,Google
2014-07-15,584.78,1618617.0,585.74,585.8,576.56,Google
2014-07-16,582.66,1394327.0,588.0,588.4,582.2,Google
2014-07-17,573.73,3011977.0,579.53,580.99,568.61,Google
2014-07-18,595.08,4005766.0,593.0,596.8,582.0,Google
2014-07-21,589.47,2058451.0,591.75,594.4,585.23,Google
2014-07-22,594.74,1694527.0,590.72,599.65,590.6,Google
2014-07-23,595.98,1229831.0,593.23,597.85,592.5,Google
2014-07-24,593.35,1033269.0,596.45,599.5,591.77,Google
2014-07-25,589.02,931892.0,590.4,591.86,587.03,Google
2014-07-28,590.6,984121.0,588.07,592.5,584.75,Google
2014-07-29,585.61,1346492.0,588.75,589.7,583.52,Google
2014-07-30,587.42,1013742.0,586.55,589.5,584.0,Google
2014-07-31,571.6,2099265.0,580.6,583.65,570.0,Google
2014-08-01,566.07,1949981.0,570.4,575.96,562.85,Google
2014-08-04,573.15,1427169.0,569.04,575.35,564.1,Google
2014-08-05,565.07,1556183.0,571.03,571.98,562.61,Google
2014-08-06,566.37,1330782.0,561.78,570.7,560.0,Google
2014-08-07,563.36,1108264.0,568.0,569.89,561.1,Google
2014-08-08,568.77,1492470.0,564.0,570.25,560.35,Google
2014-08-11,567.88,1215761.0,569.99,570.49,566.0,Google
2014-08-12,562.73,1537758.0,564.52,565.9,560.88,Google
2014-08-13,574.78,1437834.0,567.3,575.0,565.75,Google
2014-08-14,574.65,982926.0,576.18,577.9,570.88,Google
2014-08-15,573.48,1517056.0,577.86,579.38,570.52,Google
2014-08-18,582.16,1282182.0,576.11,584.51,576.0,Google
2014-08-19,586.86,979275.0,585.0,587.34,584.0,Google
2014-08-20,584.49,1033908.0,585.88,586.7,582.57,Google
2014-08-21,583.37,912779.0,583.74,584.5,581.14,Google
2014-08-22,582.56,788942.0,583.59,585.24,580.64,Google
2014-08-25,580.2,1358570.0,584.72,585.0,579.0,Google
2014-08-26,577.86,1635360.0,581.26,581.8,576.58,Google
2014-08-27,571.0,1699812.0,577.27,578.49,570.1,Google
2014-08-28,569.2,1295833.0,569.56,573.25,567.1,Google
2014-08-29,571.6,1080847.0,571.37,572.04,567.07,Google
2014-09-02,577.33,1576565.0,571.85,577.83,571.19,Google
2014-09-03,577.94,1214564.0,580.22,582.99,575.0,Google
2014-09-04,581.98,1459841.0,580.0,586.0,579.22,Google
2014-09-05,586.08,1629456.0,583.98,586.55,581.95,Google
2014-09-08,589.72,1429096.0,586.6,591.77,586.3,Google
2014-09-09,581.01,1286716.0,588.9,589.0,580.0,Google
2014-09-10,583.1,974789.0,581.5,583.5,576.94,Google
2014-09-11,581.35,1217650.0,580.36,581.81,576.26,Google
2014-09-12,575.62,1597626.0,580.95,581.64,574.46,Google
2014-09-15,573.1,1596194.0,572.94,574.95,568.21,Google
2014-09-16,579.95,1477504.0,572.76,581.5,572.66,Google
2014-09-17,584.77,1690551.0,580.01,587.52,578.78,Google
2014-09-18,589.27,1441508.0,587.3,589.54,585.0,Google
2014-09-19,596.08,3726476.0,591.5,596.48,589.5,Google
2014-09-22,587.37,1685121.0,593.82,593.95,583.46,Google
2014-09-23,581.13,1467395.0,586.85,586.85,581.0,Google
2014-09-24,587.99,1724537.0,581.46,589.63,580.52,Google
2014-09-25,575.06,1924964.0,587.56,587.98,574.18,Google
2014-09-26,577.1,1439807.0,576.06,579.25,574.66,Google
2014-09-29,576.36,1281201.0,571.8,578.19,571.17,Google
2014-09-30,577.36,1618437.0,576.93,579.85,572.85,Google
2014-10-01,568.27,1444196.0,576.01,577.58,567.01,Google
2014-10-02,570.08,1175267.0,567.31,571.91,563.32,Google
2014-10-03,575.28,1138634.0,573.05,577.22,572.5,Google
2014-10-06,577.35,1211320.0,579.0,581.0,574.44,Google
2014-10-07,563.74,1906108.0,574.4,575.27,563.74,Google
2014-10-08,572.5,1987688.0,565.57,573.88,557.49,Google
2014-10-09,560.88,2519159.0,571.17,571.49,559.06,Google
2014-10-10,544.49,3077521.0,558.34,565.13,544.05,Google
2014-10-13,533.21,2576138.0,544.99,549.5,533.1,Google
2014-10-14,537.94,2217210.0,538.9,547.19,533.17,Google
2014-10-15,530.03,3709966.0,530.45,532.8,518.3,Google
2014-10-16,524.51,3687669.0,519.0,529.43,515.0,Google
2014-10-17,511.17,5530303.0,527.25,530.98,508.53,Google
2014-10-20,520.84,2604933.0,509.45,521.76,508.1,Google
2014-10-21,526.54,2331955.0,525.0,526.79,519.11,Google
2014-10-22,532.71,2916572.0,529.89,539.8,528.8,Google
2014-10-23,543.98,2345112.0,539.32,547.22,535.85,Google
2014-10-24,539.78,1972043.0,544.36,544.88,535.79,Google
2014-10-27,540.77,1184973.0,537.03,544.41,537.03,Google
2014-10-28,548.9,1273272.0,543.0,548.98,541.62,Google
2014-10-29,549.33,1767007.0,550.0,554.19,546.98,Google
2014-10-30,550.31,1451667.0,548.95,552.8,543.51,Google
2014-10-31,559.08,2032887.0,559.35,559.57,554.75,Google
2014-11-03,555.22,1378504.0,555.5,557.9,553.23,Google
2014-11-04,554.11,1240251.0,552.72,555.5,549.3,Google
2014-11-05,545.92,2026692.0,556.8,556.8,544.05,Google
2014-11-06,542.04,1328463.0,545.73,546.89,540.97,Google
2014-11-07,541.01,1629159.0,546.21,546.21,538.67,Google
2014-11-10,547.49,1131533.0,541.46,549.59,541.02,Google
2014-11-11,550.29,964716.0,548.49,551.94,546.3,Google
2014-11-12,547.31,1126301.0,550.38,550.46,545.17,Google
2014-11-13,545.38,1335697.0,549.63,549.8,543.48,Google
